0.5 0.07 0.24 -0.200602 -0.158772 -24.5722 -0.215038 1.20361 0.952626 -7.10381 1.29031
0.5 0.07 0.27 -0.205793 -0.167732 -28.0126 -0.296787 1.23475 1.00638 -8.10935 1.7808
0.5 0.07 0.3 -0.21025 -0.177122 -31.9098 -0.388774 1.26149 1.06273 -9.26539 2.33272
0.5 0.07 0.33 -0.21389 -0.18696 -36.2986 -0.492043 1.28333 1.12175 -10.5836 2.95233
0.5 0.07 0.36 -0.216629 -0.197262 -41.2143 -0.607596 1.29975 1.18356 -12.0758 3.64565
0.5 0.07 0.39 -0.218381 -0.208043 -46.6917 -0.736405 1.31026 1.24824 -13.7538 4.4185
0.5 0.07 0.42 -0.336128 -0.229965 4.56065 -36.1354 2.01677 1.37979 4.37422 -7.54033
0.5 0.07 0.45 -0.338688 -0.25703 6.71791 -33.0953 2.03213 1.54218 4.10931 -5.76423
0.5 0.07 0.48 -0.339177 -0.281788 8.26533 -30.5393 2.03506 1.69073 3.694 -4.40786
0.5 0.07 0.51 -0.338117 -0.304625 9.40193 -28.3598 2.0287 1.82775 3.20706 -3.35947
0.5 0.07 0.54 -0.335889 -0.325812 10.2521 -26.4795 2.01533 1.95487 2.69181 -2.54259
0.5 0.07 0.57 -0.332771 -0.345557 10.897 -24.8406 1.99663 2.07334 2.17255 -1.90326
0.5 0.07 0.6 -0.328972 -0.364027 11.3912 -23.3995 1.97383 2.18416 1.66297 -1.40239
0.5 0.07 0.63 -0.324646 -0.381363 11.7729 -22.1226 1.94787 2.28818 1.17062 -1.01104
0.5 0.07 0.66 -0.319912 -0.397681 12.0691 -20.9832 1.91947 2.38609 0.699445 -0.707367
0.5 0.07 0.69 -0.314861 -0.413082 12.2995 -19.9603 1.88917 2.47849 0.251223 -0.4746
0.5 0.07 0.72 -0.309567 -0.427652 12.4787 -19.0369 1.8574 2.56591 -0.173558 -0.299692
0.5 0.07 0.75 -0.304084 -0.441467 12.6175 -18.1991 1.8245 2.6488 -0.575185 -0.17236
0.5 0.07 0.78 -0.298459 -0.454591 12.7242 -17.4355 1.79075 2.72754 -0.954395 -0.0844105
0.5 0.07 0.81 -0.292728 -0.467082 12.8055 -16.7367 1.75637 2.80249 -1.31218 -0.0292487
0.5 0.07 0.84 -0.286919 -0.478992 12.8661 -16.0946 1.72151 2.87395 -1.64964 -0.00152135
0.5 0.07 0.87 -0.281057 -0.490366 12.9101 -15.5026 1.68634 2.9422 -1.96794 0.0031522
0.5 0.07 0.9 -0.275161 -0.501244 12.9405 -14.955 1.65097 3.00746 -2.26824 -0.0116177
0.5 0.07 0.93 -0.269248 -0.511662 12.96 -14.4469 1.61549 3.06997 -2.55167 -0.0428062
0.5 0.07 0.96 -0.263329 -0.521653 12.9703 -13.9742 1.57997 3.12992 -2.81929 -0.0880028
0.5 0.07 0.99 -0.257416 -0.531246 12.9733 -13.5332 1.54449 3.18748 -3.07212 -0.145026
0.5 0.07 1.02 -0.251517 -0.540467 12.9703 -13.1208 1.5091 3.2428 -3.31112 -0.212133
0.5 0.07 1.05 -0.245641 -0.549342 12.9622 -12.7342 1.47384 3.29605 -3.53718 -0.287833
0.5 0.07 1.08 -0.239791 -0.55789 12.95 -12.3711 1.43875 3.34734 -3.75113 -0.370888
0.5 0.07 1.11 -0.233974 -0.566132 12.9343 -12.0295 1.40384 3.39679 -3.95374 -0.460312
0.5 0.07 1.14 -0.228191 -0.574084 12.9156 -11.7078 1.36915 3.4445 -4.1457 -0.555371
0.5 0.07 1.17 -0.222445 -0.581762 12.8939 -11.4048 1.33467 3.49057 -4.32767 -0.655582
0.5 0.07 1.2 -0.216734 -0.589177 12.8693 -11.1196 1.3004 3.53506 -4.50021 -0.760716
0.5 0.07 1.23 -0.211058 -0.596339 12.8416 -10.8517 1.26635 3.57803 -4.66385 -0.870795
0.5 0.07 1.26 -0.205413 -0.603256 12.8102 -10.601 1.23248 3.61954 -4.81904 -0.986094
0.5 0.07 1.29 -0.199796 -0.609934 12.7746 -10.3679 1.19877 3.6596 -4.96616 -1.10714
0.5 0.07 1.32 -0.194199 -0.616374 12.7337 -10.153 1.1652 3.69825 -5.10555 -1.23471
0.5 0.07 1.35 -0.188617 -0.622579 12.6864 -9.95716 1.1317 3.73547 -5.23746 -1.36983
0.5 0.07 1.38 -0.183039 -0.628545 12.6314 -9.78196 1.09824 3.77127 -5.3621 -1.5138
0.5 0.07 1.41 -0.177457 -0.634268 12.5671 -9.62911 1.06474 3.80561 -5.47961 -1.66813
0.5 0.07 1.44 -0.171857 -0.639743 12.4918 -9.50078 1.03114 3.83846 -5.59006 -1.83463
0.5 0.07 1.47 -0.166227 -0.644961 12.4034 -9.39948 0.997362 3.86976 -5.69347 -2.01533
0.5 0.07 1.5 -0.160552 -0.649909 12.2996 -9.32813 0.963315 3.89945 -5.78978 -2.21252
0.5 0.08 0 -0.103873 -0.0813272 -7.86621 2.31106 0.623247 0.487966 -10.8798 -13.8663
0.5 0.08 0.03 -0.111528 -0.087609 -9.94005 0.218555 0.669175 0.525657 -4.07759 -1.31124
0.5 0.08 0.06 -0.119142 -0.0934584 -10.9897 0.161635 0.714862 0.560752 -4.25315 -0.969724
0.5 0.08 0.09 -0.126683 -0.0993938 -12.1853 0.119868 0.760106 0.596364 -4.53443 -0.719125
0.5 0.08 0.12 -0.134094 -0.105535 -13.5562 0.082079 0.804567 0.633209 -4.8946 -0.492391
0.5 0.08 0.15 -0.141315 -0.111946 -15.1274 0.0444085 0.847894 0.671675 -5.331 -0.266369
0.5 0.08 0.18 -0.148289 -0.118672 -16.9232 0.0048548 0.889734 0.712031 -5.84703 -0.0290487
0.5 0.08 0.21 -0.154955 -0.125749 -18.9676 -0.0378865 0.92973 0.754492 -6.4483 0.227397
0.5 0.08 0.24 -0.161255 -0.133208 -21.284 -0.0847975 0.967527 0.799241 -7.14147 0.508861
0.5 0.08 0.27 -0.167129 -0.141075 -23.8962 -0.13669 1.00277 0.846444 -7.9337 0.820216
0.5 0.08 0.3 -0.172517 -0.149377 -26.8277 -0.194279 1.03509 0.896254 -8.83249 1.16575
0.5 0.08 0.33 -0.177359 -0.158138 -30.1019 -0.258216 1.06414 0.948817 -9.84549 1.54936
0.5 0.08 0.36 -0.181595 -0.167381 -33.7424 -0.329114 1.08956 1.00427 -10.9805 1.97475
0.5 0.08 0.39 -0.185165 -0.177129 -37.7725 -0.40756 1.11097 1.06276 -12.2453 2.44542
0.5 0.08 0.42 -0.301113 -0.154604 -1.60437 -42.9985 1.80668 0.927622 3.28536 -12.9556
0.5 0.08 0.45 -0.309659 -0.185524 2.14062 -39.1862 1.85795 1.11315 3.7254 -10.3201
0.5 0.08 0.48 -0.314997 -0.213367 4.78287 -36.0075 1.88998 1.2802 3.75309 -8.30779
0.5 0.08 0.51 -0.317885 -0.238857 6.70541 -33.3155 1.90731 1.43314 3.55341 -6.74485
0.5 0.08 0.54 -0.318913 -0.262406 8.13828 -31.006 1.91348 1.57444 3.22827 -5.51497
0.5 0.08 0.57 -0.318518 -0.284294 9.22657 -29.0025 1.91111 1.70577 2.83617 -4.53779
0.5 0.08 0.6 -0.317023 -0.304731 10.0656 -27.2479 1.90214 1.82838 2.41165 -3.75611
0.5 0.08 0.63 -0.314669 -0.323882 10.7201 -25.6986 1.88801 1.94329 1.97551 -3.1282
0.5 0.08 0.66 -0.311639 -0.341885 11.2355 -24.3205 1.86984 2.05131 1.54039 -2.62295
0.5 0.08 0.69 -0.308075 -0.358857 11.6442 -23.0868 1.84845 2.15314 1.1139 -2.21672
0.5 0.08 0.72 -0.304084 -0.374897 11.97 -21.9759 1.82451 2.24938 0.700562 -1.89125
